Author full names,Title,DOI,Link,Source,Abstract,Author Keywords,Index Keywords,To include
"Li, Mengkun (55899728400); Yuan, Chen (57215280734); Li, Kejin (59196115000); Gao, Minzhong (59196115100); Zhang, Yuan (55903382200); Lv, Huiying (35176146100)",Knowledge Management Model for Urban Flood Emergency Response Based on Multimodal Knowledge Graphs,10.3390/w16121676,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85197108489&doi=10.3390%2fw16121676&partnerID=40&md5=96446c1973c2386e908c639c2050b840,Scopus,"Recently, frequent flood disasters in China have seriously threatened economic development and public safety. This paper addresses the need for a dynamic urban flood emergency knowledge management system in emergency management departments and the lack of systematic knowledge among emergency managers regarding urban flood control. A multimodal knowledge graph-based urban flood emergency knowledge management model was constructed to enhance the decision-making capabilities of emergency management departments, improve the efficiency of public emergency evacuation, and reduce losses from urban flood disasters by analyzing the shortcomings of the existing emergency management system. An intelligent and dynamic flood emergency knowledge management model was built. This paper integrates multimodal knowledge graph technology to establish a multimodal emergency knowledge management framework for urban flood control. It develops and simulates the proposed model’s application scenarios for urban flood emergency evacuation using the Flocking algorithm on the NetLogo platform. Through simulation experiments, the practicality and effectiveness of the model in real flood disaster situations were examined, particularly in simulating crowd evacuation behavior. The study found that the model significantly improves the accuracy of information and decision-making speed during emergency responses and supports emergency management departments in conducting targeted and personalized emergency decisions. This research provides a scientific basis for emergency management departments to optimize their emergency response strategies to flood disasters and serves as a reference and example for the application of multimodal knowledge graph technology in emergency management. © 2024 by the authors.",emergency evacuation; emergency response; knowledge graph; multimodal data; urban flood control,China; Behavioral research; Emergency services; Flood control; Floods; Graphic methods; Knowledge graph; Knowledge management; Ontology; Risk management; Emergency evacuation; Emergency management; Emergency response; Flood disaster; Knowledge graphs; Knowledge management model; Multi-modal; Multi-modal data; Urban flood control; Urban floods; algorithm; decision making; disaster relief; economic development; flood control; natural disaster; Decision making,FALSE
"Zhang, Wenli (56440513600); Liu, Yuxin (57857114200); Zheng, Chao (57990366000); Cui, Guoqiang (57990365900); Guo, Wei (54414194300)",EasyDAM_V3: Automatic Fruit Labeling Based on Optimal Source Domain Selection and Data Synthesis via a Knowledge Graph,10.34133/PLANTPHENOMICS.0067,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169572193&doi=10.34133%2fPLANTPHENOMICS.0067&partnerID=40&md5=d622386b6e6a459a5b8e029fe906be6a,Scopus,"Although deep learning-based fruit detection techniques are becoming popular, they require a large number of labeled datasets to support model training. Moreover, the manual labeling process is time-consuming and labor-intensive. We previously implemented a generative adversarial network-based method to reduce labeling costs. However, it does not consider fitness among more species. Methods of selecting the most suitable source domain dataset based on the fruit datasets of the target domain remain to be investigated. Moreover, current automatic labeling technology still requires manual labeling of the source domain dataset and cannot completely eliminate manual processes. Therefore, an improved EasyDAM_V3 model was proposed in this study as an automatic labeling method for additional classes of fruit. This study proposes both an optimal source domain establishment method based on a multidimensional spatial feature model to select the most suitable source domain, and a high-volume dataset construction method based on transparent background fruit image translation by constructing a knowledge graph of orchard scene hierarchy component synthesis rules. The EasyDAM_V3 model can automatically obtain fruit label information from the dataset, thereby eliminating manual labeling. To test the proposed method, pear was used as the selected optimal source domain, followed by orange, apple, and tomato as the target domain datasets. The results showed that the average precision of annotation reached 90.94%, 89.78%, and 90.84% for the target datasets, respectively. The EasyDAM_V3 model can obtain the optimal source domain in automatic labeling tasks, thus eliminating the manual labeling process and reducing associated costs and labor. Copyright © 2023 Wenli Zhang et al. Exclusive licensee Nanjing Agricultural University. No claim to original U.S. Government Works. Distributed under a Creative Commons Attribution License 4.0 (CC BY 4.0).",,Cost reduction; Deep learning; Generative adversarial networks; Knowledge graph; Large dataset; Automatic labelling; Data synthesis; Knowledge graphs; Labeled dataset; Labelings; Labour-intensive; Manual labeling; Model training; Network-based; Target domain; Fruits,FALSE
"Babichenko, Dmitriy (57189442552); Swanson, Tod (26036607100)",HeritageRoots: Developing Interconnected Immersive Experiences for Cultural Preservation and Education,10.34190/ecgbl.18.1.3057,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85212971904&doi=10.34190%2fecgbl.18.1.3057&partnerID=40&md5=15beb07a43c803236e03d36a3e735509,Scopus,"In this paper, we present technical implementation details, describe the virtual world procedural generation pipeline, and discuss potential uses in cultural preservation, museum exhibits, and education of HeritageRoots, an innovative software infrastructure designed for preserving indigenous narratives and oral histories. HeritageRoots consists of two interconnected systems - (1) a web-based knowledge graph (KG) data collection and management system which stores, connects, and presents indigenous traditional knowledge (ITK) in the form of narratives, myths, and testimonies from multiple cultures and languages; (2) a virtual environment rendering pipeline which utilizes large language models (LLM), Unity3D, and Meta Quest software development kit (SDK) to procedurally generate virtual worlds from the KG data. Preliminary system evaluation with Ecuadorian Kichwa narratives showed promising results in (1) academic community interest and support, (2) the possibility of developing an infrastructure capable of connecting indigenous narratives with modern scientific knowledge via KGs and (3) procedurally generating virtual worlds from KG. © 2024 Dechema e.V.. All rights reserved.",,Economic and social effects; Historic preservation; Knowledge graph; Cultural education; Cultural preservation; Graph data; Immersive; Knowledge graphs; Museum exhibits; Oral history; Software infrastructure; Technical implementation; Virtual worlds; Virtual environments,FALSE
"Chen, Huajun (35268022500)",Large Knowledge Model: Perspectives and Challenges,10.3724/2096-7004.di.2024.0001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85204110127&doi=10.3724%2f2096-7004.di.2024.0001&partnerID=40&md5=f4b2b27da1dbb0854c84d654d258d704,Scopus,"Humankind’s understanding of the world is fundamentally linked to our perception and cognition, with human languages serving as one of the major carriers of world knowledge. In this vein, Large Language Models (LLMs) like ChatGPT epitomize the pre-training of extensive, sequence-based world knowledge into neural networks, facilitating the processing and manipulation of this knowledge in a parametric space. This article explores large models through the lens of “knowledge”. We initially investigate the role of symbolic knowledge such as Knowledge Graphs (KGs) in enhancing LLMs, covering aspects like knowledge-augmented language model, structure-inducing pretraining, knowledgeable prompts, structured CoT, knowledge editing, semantic tools for LLM and knowledgeable AI agents. Subsequently, we examine how LLMs can boost traditional symbolic knowledge bases, encompassing aspects like using LLM as KG builder and controller, structured knowledge pretraining, and LLM-enhanced symbolic reasoning. Considering the intricate nature of human knowledge, we advocate for the creation of Large Knowledge Models (LKM), specifically engineered to manage diversified spectrum of knowledge structures. This promising undertaking would entail several key challenges, such as disentangling knowledge base from language models, cognitive alignment with human knowledge, integration of perception and cognition, and building large commonsense models for interacting with physical world, among others. We finally propose a five-“A” principle to distinguish the concept of LKM. © 2024 Chinese Academy of Sciences.",Knowledge Augmentation; Knowledge Graph; Knowledge Representation; Large Knowledge Model; Large Language Model,Semantics; Knowledge augmentation; Knowledge graphs; Knowledge model; Knowledge-representation; Language model; Large knowledge model; Large language model; Perception and cognition; Pre-training; World knowledge; Knowledge graph,FALSE
"Yang, Zhenyu (58601932200); Wu, Lei (57421960600); Wen, Peian (57941493800); Chen, Peng (56655718200)",Visual Question Answering reasoning with external knowledge based on bimodal graph neural network,10.3934/era.2023100,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150419230&doi=10.3934%2fera.2023100&partnerID=40&md5=0f81f5aca6531097cee90e3c1c4ea02e,Scopus,"Visual Question Answering (VQA) with external knowledge requires external knowledge and visual content to answer questions about images. The defect of existing VQA solutions is that they need to identify task-related information in the obtained pictures, questions, and knowledge graphs. It is necessary to properly fuse and embed the information between different modes identified, to reduce the noise and dificulty in cross-modality reasoning of VQA models. However, this process of rationally integrating information between different modes and joint reasoning to find relevant evidence to correctly predict the answer to the question still deserves further study. This paper proposes a bimodal Graph Neural Network model combining pre-trained Language Models and Knowledge Graphs (BIGNN-LM-KG). Researchers built the concepts graph by the images and questions concepts separately. In constructing the concept graph, we used the combined reasoning advantages of LM+KG. Specifically, use KG to jointly infer the images and question entity concepts to build a concept graph. Use LM to calculate the correlation score to screen the nodes and paths of the concept graph. Then, we form a visual graph from the visual and spatial features of the filtered image entities. We use the improved GNN to learn the representation of the two graphs and to predict the most likely answer by fusing the information of two different modality graphs using a modality fusion GNN. On the common dataset of VQA, the model we proposed obtains good experiment results. It also verifies the validity of each component in the model and the interpretability of the model. © 2023 the Author(s), licensee AIMS Press. This is an open access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0)",bimodal fusion; external knowledge; knowledge graphs; pre-trained language models; visual question answering,,FALSE
"Zhu, Han (57437149500); He, Xiaohai (9237988800); Wang, Meiling (57217013613); Zhang, Mozhi (57216618619); Qing, Linbo (23971364800)",Medical visual question answering via corresponding feature fusion combined with semantic attention,10.3934/mbe.2022478,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135077516&doi=10.3934%2fmbe.2022478&partnerID=40&md5=e16a26a997704dd6dee4dfab7104ca6e,Scopus,"Medical visual question answering (Med-VQA) aims to leverage a pre-trained artificial intelligence model to answer clinical questions raised by doctors or patients regarding radiology images. However, owing to the high professional requirements in the medical field and the difficulty of annotating medical data, Med-VQA lacks sufficient large-scale, well-annotated radiology images for training. Researchers have mainly focused on improving the ability of the model's visual feature extractor to address this problem. However, there are few researches focused on the textual feature extraction, and most of them underestimated the interactions between corresponding visual and textual features. In this study, we propose a corresponding feature fusion (CFF) method to strengthen the interactions of specific features from corresponding radiology images and questions. In addition, we designed a semantic attention (SA) module for textual feature extraction. This helps the model consciously focus on the meaningful words in various questions while reducing the attention spent on insignificant information. Extensive experiments demonstrate that the proposed method can achieve competitive results in two benchmark datasets and outperform existing state-of-the-art methods on answer prediction accuracy. Experimental results also prove that our model is capable of semantic understanding during answer prediction, which has certain advantages in Med-VQA. © 2022 American Institute of Mathematical Sciences. All rights reserved.",long short-term memory; multimodal learning; pre-training model; residual network; semantic attention,Algorithms; Artificial Intelligence; Attention; Humans; Semantics; Extraction; Feature extraction; Medical imaging; Radiation; Radiology; Semantic Web; Features extraction; Multi-modal learning; Pre-training; Pre-training model; Question Answering; Residual network; Semantic attention; Textual features; Training model; Visual feature; algorithm; artificial intelligence; attention; human; semantics; Semantics,FALSE
"An, Bo (57193229848)",Construction and application of Chinese breast cancer knowledge graph based on multi-source heterogeneous data,10.3934/mbe.2023292,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148008122&doi=10.3934%2fmbe.2023292&partnerID=40&md5=ffa79ec83d65adf5bb795ed98ffe3419,Scopus,"The knowledge graph is a critical resource for medical intelligence. The general medical knowledge graph tries to include all diseases and contains much medical knowledge. However, it is challenging to review all the triples manually. Therefore the quality of the knowledge graph can not support intelligence medical applications. Breast cancer is one of the highest incidences of cancer at present. It is urgent to improve the efficiency of breast cancer diagnosis and treatment through artificial intelligence technology and improve the postoperative health status of breast cancer patients. This paper proposes a framework to construct a breast cancer knowledge graph from heterogeneous data resources in response to this demand. Specifically, this paper extracts knowledge triple from clinical guidelines, medical encyclopedias and electronic medical records. Furthermore, the triples from different data resources are fused to build a breast cancer knowledge graph (BCKG). Experimental results demonstrate that BCKG can support knowledge-based question answering, breast cancer postoperative follow-up and healthcare, and improve the quality and efficiency of breast cancer diagnosis, treatment and management. © 2023 the Author(s), licensee AIMS Press. This is an open access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0)",Deep learning; Information etraction; Knowledge graph; Medical knowledge graph; Pre-trained language model,"Artificial Intelligence; Breast Neoplasms; East Asian People; Electronic Health Records; Female; Humans; Pattern Recognition, Automated; Deep learning; Diagnosis; Diseases; Efficiency; Graphic methods; Medical applications; Medical computing; Patient treatment; Breast Cancer; Deep learning; Heterogeneous data; Information etraction; Knowledge graphs; Language model; Medical knowledge; Medical knowledge graph; Pre-trained language model; artificial intelligence; automated pattern recognition; breast tumor; East Asian; electronic health record; female; human; Knowledge graph",FALSE
"Zhai, Hanming (58479323100); Lv, Xiaojun (56927520200); Hou, Zhiwen (57220177253); Tong, Xin (57220177520); Bu, Fanliang (36602098400)",MLSFF: Multi-level structural features fusion for multi-modal knowledge graph completion,10.3934/mbe.2023630,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164768213&doi=10.3934%2fmbe.2023630&partnerID=40&md5=8b4def2b3a8ca74fa49855b51aba5d07,Scopus,"With the rise of multi-modal methods, multi-modal knowledge graphs have become a better choice for storing human knowledge. However, knowledge graphs often suffer from the problem of incompleteness due to the infinite and constantly updating nature of knowledge, and thus the task of knowledge graph completion has been proposed. Existing multi-modal knowledge graph completion methods mostly rely on either embedding-based representations or graph neural networks, and there is still room for improvement in terms of interpretability and the ability to handle multi-hop tasks. Therefore, we propose a new method for multi-modal knowledge graph completion. Our method aims to learn multi-level graph structural features to fully explore hidden relationships within the knowledge graph and to improve reasoning accuracy. Specifically, we first use a Transformer architecture to separately learn about data representations for both the image and text modalities. Then, with the help of multimodal gating units, we filter out irrelevant information and perform feature fusion to obtain a unified encoding of knowledge representations. Furthermore, we extract multi-level path features using a width-adjustable sliding window and learn about structural feature information in the knowledge graph using graph convolutional operations. Finally, we use a scoring function to evaluate the probability of the truthfulness of encoded triplets and to complete the prediction task. To demonstrate the effectiveness of the model, we conduct experiments on two publicly available datasets, FB15K-237-IMG and WN18-IMG, and achieve improvements of 1.8 and 0.7%, respectively, in the Hits@1 metric. © 2023 American Institute of Mathematical Sciences. All rights reserved.",graph neural network; knowledge graph completion; link prediction; multi-modal feature fusion; multi-modal knowledge graph; transformer,Graph neural networks; Features fusions; Graph neural networks; Knowledge graph completion; Knowledge graphs; Link prediction; Multi-modal; Multi-modal feature fusion; Multi-modal knowledge graph; Transformer; Knowledge graph,FALSE
"Liu, Shi (55265311700); Li, Kaiyang (58835004200); Wang, Yaoying (58479316200); Zhu, Tianyou (58478984500); Li, Jiwei (57216664608); Chen, Zhenyu (59087284100)",Knowledge graph embedding by fusing multimodal content via cross-modal learning,10.3934/mbe.2023634,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164284375&doi=10.3934%2fmbe.2023634&partnerID=40&md5=fa65f9a6bb2bcad0e6e52deb5c8396f8,Scopus,"Knowledge graph embedding aims to learn representation vectors for the entities and relations. Most of the existing approaches learn the representation from the structural information in the triples, which neglects the content related to the entity and relation. Though there are some approaches proposed to exploit the related multimodal content to improve knowledge graph embedding, such as the text description and images associated with the entities, they are not effective to address the heterogeneity and cross-modal correlation constraint of different types of content and network structure. In this paper, we propose a multi-modal content fusion model (MMCF) for knowledge graph embedding. To effectively fuse the heterogenous data for knowledge graph embedding, such as text description, related images and structural information, a cross-modal correlation learning component is proposed. It first learns the intra-modal and inter-modal correlation to fuse the multimodal content of each entity, and then they are fused with the structure features by a gating network. Meanwhile, to enhance the features of relation, the features of the associated head entity and tail entity are fused to learn relation embedding. To effectively evaluate the proposed model, we compare it with other baselines in three datasets, i.e., FB-IMG, WN18RR and FB15k-237. Experiment result of link prediction demonstrates that our model outperforms the state-of-the-art in most of the metrics significantly, implying the superiority of the proposed method. © 2023 American Institute of Mathematical Sciences. All rights reserved.",cross-modal correlation; embedding learning; graph embedding; knowledge graph; multimodal learning,Graph embeddings; Knowledge graph; Cross-modal; Cross-modal correlation; Embedding learning; Embeddings; Graph embeddings; Knowledge graphs; Learn+; Multi-modal; Multi-modal learning; Structural information; article; embedding; learning; prediction; Image enhancement,FALSE
"Liu, Chunhong (35770866500); Zhang, Haoyang (59291064300); Zhang, Jieyu (58172573700); Zhang, Zhengling (58172665200); Yuan, Peiyan (23491139300)",Design of a Learning Path Recommendation System Based on a Knowledge Graph,10.4018/IJICTE.319962,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151789081&doi=10.4018%2fIJICTE.319962&partnerID=40&md5=c6f7d169df0094a8dbbf82f34ccb0c3b,Scopus,"Current learning platforms generally have problems such as fragmented knowledge, redundant information, and chaotic learning routes, which cannot meet learners’ autonomous learning requirements. This paper designs a learning path recommendation system based on knowledge graphs by using the characteristics of knowledge graphs to structurally represent subject knowledge. The system uses the node centrality and node weight to expand the knowledge graph system, which can better express the structural relationship among knowledge. It applies the particle swarm fusion algorithm of multiple rounds of iterative simulated annealing to achieve the recommendation of learning paths. Furthermore, the system feeds back the students’ learning situation to the teachers. Teachers check and fill in the gaps according to the performance of the learners in the teaching activities. Aiming at the weak links of students’ knowledge points, the particle swarm intelligence algorithm is used to recommend learning paths and learning resources to fill in the gaps in a targeted manner. © 2023 IGI Global. All rights reserved.",Knowledge Graph; Learning Path; Learning Recommendation System; Node Centrality,Graph theory; Iterative methods; Learning algorithms; Learning systems; Simulated annealing; Swarm intelligence; 'current; Autonomous learning; Chaotics; Knowledge graphs; Learning paths; Learning platform; Learning recommendation system; Node centrality; Particle swarm; Teachers'; Recommender systems,FALSE
"Kang, Wenhao (58065656700); Cheung, Chi Fai (56415177100)",Banking System Incidents Analysis Using Knowledge Graph,10.4018/IJKSS.325794,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168148275&doi=10.4018%2fIJKSS.325794&partnerID=40&md5=619e90d33ed4f5b21c51e62fb4ec5518,Scopus,"Risk incidents in the banks' systems have caused significant social impacts and economic losses. This study proposes a risk incident knowledge modeling and analysis approach based on the knowledge graphs to realize the effective integration and continuous accumulation of incident knowledge. The authors are the first to analyze the advantages of knowledge graphs in risk incident knowledge integration for the bank's core system. Moreover, they study and compare the related field's state-ofthe- art models (including CRF, BiLSTM, BiLSTM-CRF, BERT-BiLSTM-CRF). This paper proposes an improved Bert-BiLSTM-CRF model to perform entity recognition which replaces ""individual word mask and training"" with ""full word mask and training"" targeted to solve the problem of low accuracy in the extraction of incident text entities in the banking system. Experiments on 1000 banking system incident material show that the improved Bert-BiLSTM-CRF model outperforms the state-of-the-art models based on the comparison of recall (R), precision (P), and F1-measure, with a 2%-9% improvement in the F1-measure. © 2023 IGI Global. All rights reserved.",Banking System; Incident Analysis; Knowledge Graph; Knowledge Management; Name Entity Recognition,,FALSE
"Stylianou, Nikolaos (57203517432); Vlachava, Danai (55315406300); Konstantinidis, Ioannis (57203125291); Bassiliades, Nick (6603620714); Peristeras, Vassilios (22734808400)",Doc2KG: Transforming Document Repositories to Knowledge Graphs,10.4018/IJSWIS.295552,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125481330&doi=10.4018%2fIJSWIS.295552&partnerID=40&md5=8772fee6b09e90ef913e6f4389d51f6b,Scopus,"Document management systems (DMS) have been used for decades to store large amounts of information in textual form. Their technology paradigm is based on storing vast quantities of textual information enriched with metadata to support searchability. However, this exhibits limitations as it treats textual information as a black box and is based exclusively on user-created metadata, a process that suffers from quality and completeness shortcomings. The use of knowledge graphs in DMS can substantially improve searchability, providing the ability to link data and enabling semantic searching. Recent approaches focus on either creating knowledge graphs from document collections or updating existing ones. In this paper, the authors introduce Doc2KG (Document-to-Knowledge-Graph), an intelligent framework that handles both creation and real-time updating of a knowledge graph, while also exploiting domain-specific ontology standards. They use DIAVGEIA (clarity), an award-winning Greek open government portal, as the case-study and discuss new capabilities for the portal by implementing Doc2KG. © 2022 IGI Global. All rights reserved.",EGovernment; Government portals; Linked data; Machine learning; Natural language processing; Open data; Semantic web,Data handling; Information management; Information services; Knowledge graph; Learning algorithms; Machine learning; Metadata; Natural language processing systems; Open Data; Semantic Web; Document management systems; Document repositories; e-Government; Government portal; Knowledge graphs; Large amounts; Open datum; Searchability; Semantic-Web; Textual information; Linked data,FALSE
"Yan, Xiai (43662055500); Yi, Yao (58886788900); Shi, Weiqi (58886925000); Tian, Hua (59439400900); Su, Xin (57192545128)",Improvement of Web Semantic and Transformer-Based Knowledge Graph Completion in Low-Dimensional Spaces,10.4018/IJSWIS.336919,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184996087&doi=10.4018%2fIJSWIS.336919&partnerID=40&md5=1719918713e036a427bd3cc7a6e09fc1,Scopus,"In recent years, knowledge graph completion (KGC) has garnered significant attention. However, noise in the graph poses numerous challenges to the completion of tasks, including error propagation, missing information, and misleading relations. Many existing KGC methods utilize the multi-head self-attention mechanism (MHA) in transformers, which yields favorable results in low-dimensional space. Nevertheless, employing MHA introduces the risk of overfitting due to a large number of additional parameters, and the choice of model loss function is not comprehensive enough to capture the semantic discriminatory nature between entities and relationships and the treatment of RDF indicates that the dataset contains only positive (training) examples, and the error facts are not encoded, which tends to cause overgeneralization. © 2024 IGI Global. All rights reserved.",knowledge graph completion; low-dimensional spaces; transformer,Knowledge graph; Resource Description Framework (RDF); Semantics; Attention mechanisms; Completion methods; Error propagation; Knowledge graph completion; Knowledge graphs; Low-dimensional spaces; Missing information; Overfitting; Transformer; Web semantics; Large datasets,FALSE
"Taher, Kazheen Ismael (58561811200); Saeed, Rezgar Hasan (58178610700); Ibrahim, Rowaida Kh. (57211484703); Rashid, Zryan Najat (57205442176); Haji, Lailan M. (57221862527); Omar, Naaman (57214820566); Dino, Hivi Ismat (57209347321)",Efficiency of Semantic Web Implementation on Cloud Computing: A Review,10.48161/qaj.v1n3a72,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140831268&doi=10.48161%2fqaj.v1n3a72&partnerID=40&md5=af5c18cb9480de2ac4b1f12b72d12456,Scopus,"Semantic web and cloud technology systems have been critical components in creating and deploying applications in various fields. Although they are self-contained, they can be combined in various ways to create solutions, which has recently been discussed in depth. We have shown a dramatic increase in new cloud providers, applications, facilities, management systems, data, and so on in recent years, reaching a level of complexity that indicates the need for new technology to address such tremendous, shared, and heterogeneous services and resources. As a result, issues with portability, interoperability, security, selection, negotiation, discovery, and definition of cloud services and resources may arise. Semantic Technologies, which has enormous potential for cloud computing, is a vital way of re-examining these issues. This paper explores and examines the role of Semantic-Web Technology in the Cloud from a variety of sources. In addition, a ""cloud-driven"" mode of interaction illustrates how we can construct the semantic web and provide automated semantical annotations to web applications on a large scale by leveraging Cloud computing properties and advantages. © 2021, Qubahan Organization for Development. All rights reserved.",Cloud Computing; cloud-driven; Semantic Technologies; Semantic web,,FALSE
"Wu, Hao (56158451600); Yu, Huafei (57204294627); Ai, Tinghua (55645790600)",Topographic analysis supported by a knowledge graph: A case of ridge landscape recognition,10.5194/isprs-archives-XLVIII-1-2024-721-2024,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85194086286&doi=10.5194%2fisprs-archives-XLVIII-1-2024-721-2024&partnerID=40&md5=0632b9c0404e273834b5ace3de8628e8,Scopus,"The intrinsic connections between geographical elements are important for uncovering hidden geo-scientific laws. However, current research on terrain and landform analysis mainly focuses on the landscapes themselves, with insufficient attention to the connections between them. Therefore, this study proposes a knowledge graph approach based on geographical units (TUKG). Specifically, fi-negrained geographical units are extracted based on three types of data: remote sensing images, DEM, and contour lines. These units serve as entity nodes in the TUKG and are described by their slope and aspect. Additionally, point-based and line-based connections between geographical units are proposed based on spatial topological relationships, serving as connections between entity nodes in the TUKG. Finally, inference rules for ridge landscape problems are extracted from typical cases of ridge land-scapes to support reasoning in the TUKG. Experimental results conducted in the Yarlung Zangbo Grand Canyon in southwest China demonstrate that the TUKG can accurately infer ridge landscapes and has the potential to identify more complex terrain landscapes. © Author(s) 2024.",Knowledge graph; Multi-source data; Ridge landscape; Terrain analysis,Data mining; Knowledge graph; Remote sensing; 'current; Geographical units; Image lines; Knowledge graphs; Landform analysis; Multisource data; Remote sensing images; Ridge landscape; Terrain analysis; Topographic analysis; Landforms,FALSE
"Alshammari, Mohammed (57205201802); Nasraoui, Olfa (6701405496)",Augmented semantic explanations for collaborative filtering recommendations,10.5220/0008070900830088,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074187919&doi=10.5220%2f0008070900830088&partnerID=40&md5=cc883ba1db762f7e9d5381c73e421c81,Scopus,"Collaborative Filtering techniques provide the ability to handle big and sparse data to predict the rating for unseen items with high accuracy. However, they fail to justify their output. The main objective of this paper is to present a novel approach that employs Semantic Web technologies to generate explanations for the output of black box recommender systems. The proposed model significantly outperforms state-of-the-art baseline models in terms of the error rate. Moreover, it produces more explainable items than all baseline approaches. Copyright © 2019 by SCITEPRESS – Science and Technology Publications, Lda. All rights reserved",Collaborative Filtering; Matrix Factorization; Recommender Systems; Semantic Web,Factorization; Knowledge engineering; Knowledge management; Recommender systems; Semantic Web; Baseline models; Black boxes; Collaborative filtering recommendations; Collaborative filtering techniques; High-accuracy; Matrix factorizations; Semantic Web technology; State of the art; Collaborative filtering,FALSE
"Arnaoudova, Kristina (57190935381); Nisheva-Pavlova, Maria (55382186000)",ENTERPRISE DATA AND SEMANTIC MODELLING: CONCEPTUAL MODEL OF INFORMATION TECHNOLOGY INCIDENT MANAGEMENT,10.60063/gsu.fmi.110.25-36,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205857140&doi=10.60063%2fgsu.fmi.110.25-36&partnerID=40&md5=e227a79ef962a662d13e29487a86aa28,Scopus,"Knowledge management methods and their efficient implementation across the organization determine sound and resilient management of processes. This paper studies the semantic integration of enterprise data sources essential to service management processes. Implementing a semantic layer within the enterprise architecture uses various tools, methods, and techniques. The semantic conceptual model unifies and implements intelligent integration of multiple data sources across the enterprise, achieving consistency and more accessible interpretation. Specifically, we draw our attention to incident and problem management within enterprises. We propose an ontology – a conceptual model for the incident management process. The incident ontology presented as an intelligent data integration layer component aims to achieve operational excellence. Besides, this ontology is a fundamental part of the proactive process in problem management. An ontology as a logic-based system supports integrity validation. It infers new, no explicitly modeled facts in the problem domain, thus helping experts better analyze and understand the problem. We discuss the conducted experiment results with the proposed in this article conceptual model using the enterprise knowledge graph platform. It can be perceived as a framework for a query-answering system with components, including ontology schema, data mapping, and classification methods for data graph enrichment. © 2023, Sofia University St Kliment Ohridski Faculty of Mathematics and Informatics. All rights reserved.",enterprise knowledge graph; enterprise semantic layer; hybrid classification model; incident management; ITIL; knowledge management; knowledge representation; ontology; problem management; semantic model,,FALSE
"Wu, Jiajing (57217630911); Wei, Zhiqiang (57211076484); Jia, Dongning (36094348000); Dou, Xin (57941525000); Tang, Huo (58002793200); Li, Nannan (58443136900)",Constructing marine expert management knowledge graph based on Trellisnet-CRF,10.7717/PEERJ-CS.1083,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143850630&doi=10.7717%2fPEERJ-CS.1083&partnerID=40&md5=325bae3ad74ad916223c2ca672a7a96e,Scopus,"Creating and maintaining a domain-specific database of research institutions, academic experts and scholarly literature is essential to expanding national marine science and technology. Knowledge graphs (KGs) have now been widely used in both industry and academia to address real-world problems. Despite the abundance of generic KGs, there is a vital need to build domain-specific knowledge graphs in the marine sciences domain. In addition, there is still not an effective method for named entity recognition when constructing a knowledge graph, especially when including data from both scientific and social media sources. This article presents a novel marine science domain-based knowledge graph framework. This framework involves capturing marine domain data into KG representations. The proposed approach utilizes various entity information based on marine domain experts to enrich the semantic content of the knowledge graph. To enhance named entity recognition accuracy, we propose a novel TrellisNet-CRF model. Our experiment results demonstrate that the TrellisNet-CRF model reached a 96.99% accuracy rate for marine domain named entity recognition, which outperforms the current state-of the art baseline. The effectiveness of the TrellisNet-CRF module was then further demonstrated and confirmed on entity recognition and visualization tasks. © Copyright 2022 Wu et al.",Entity recognition; Knowledge graph; Marine expert; Trellisnet-crf,Domain Knowledge; Graphic methods; Semantics; Domain specific; Entity recognition; Expert management; Graph-based; Knowledge graphs; Marine expert; Marine science; Named entity recognition; Research institutions; Trellisnet-crf; Knowledge graph,FALSE
